base_premium,account_age_days,clad_score,delivery_consistency,avg_daily_earning,claim_free_weeks,past_claims_count,is_monsoon,is_aqi_season,flood_frequency,avg_rainfall_mm,aqi_annual_avg,waterlogging_score,disruption_days_per_year,weekly_disruption_prob,expected_weekly_payout,optimal_premium
49,265,39.20041808349149,0.9323036231268982,810.8446657926521,3,9,0,1,0.85,2400,145,0.8,38,0.7287671232876712,295.45846726143213,120.0
49,123,63.643663346777316,0.5255673760934756,630.4392617132128,7,1,0,1,0.72,970,95,0.68,28,0.536986301369863,169.2686236928626,120.0
49,25,70.44774139839421,0.8020496265400038,937.672732714743,2,0,0,1,0.72,970,95,0.68,28,0.536986301369863,251.758706317931,120.0
49,236,65.7067104795692,0.7930809996406326,801.8769000691764,4,3,0,1,0.72,970,95,0.68,28,0.536986301369863,215.29845536103915,120.0
49,4,80.28420531537822,0.5207389732077045,485.3485608923547,1,0,0,1,0.72,970,95,0.68,28,0.536986301369863,130.31276429438566,120.0
49,349,60.075076497145155,0.5675681083850057,521.5359372332846,0,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,190.03912233432013,120.0
49,37,42.1867735973615,0.5150662025034582,713.5112555766001,0,5,1,0,0.85,2400,145,0.8,38,1.821917808219178,649.9794314499165,120.0
49,23,62.388962947645346,0.6425985137008743,624.3478158411657,11,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,113.75104042037677,120.0
49,574,52.54105309579107,0.5578308992311946,636.3707012915343,3,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,115.94151133119733,120.0
49,26,67.4916938473507,0.35443547226259303,696.7869076773441,3,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,253.8976951262651,120.0
49,29,69.36256948152177,0.7326827028062709,706.9302302994213,1,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,257.5937551502001,120.0
49,115,72.43605586875894,0.7709302936990863,383.02719201296634,15,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,139.56881243212197,120.0
49,1,73.6053089537638,0.9538404407144121,513.0601559409242,13,2,1,0,0.3,720,220,0.28,35,1.678082191780822,430.4785554983782,120.0
49,546,63.99901792510171,0.8144896241685196,707.480341766271,16,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,257.79420672579187,120.0
49,70,36.0054313788349,0.518332413221005,785.8886239598445,1,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,143.18244792693056,120.0
49,334,73.26204541675526,0.7459702921223924,742.3760572738225,11,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,270.50963182854355,120.0
49,315,87.49403719427933,0.7338104694381132,893.5886607780681,4,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,162.80450942942883,120.0
49,28,64.60888761682219,0.9402566294804718,628.1978237046501,9,0,1,0,0.45,940,88,0.4,19,0.910958904109589,286.13120052300843,120.0
49,31,72.42481265806008,0.5858470323198625,881.058524118468,18,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,591.395447695958,120.0
49,120,53.22428379769223,0.8746403007859676,871.4133479990887,3,3,0,0,0.3,720,220,0.28,35,0.6712328767123288,292.460644191475,120.0
49,287,65.58874565286165,0.5852975333861974,862.1928374820415,7,4,0,1,0.3,720,220,0.28,35,0.6712328767123288,289.36608929191806,120.0
49,842,42.173344958071176,0.6439821945350743,820.5561766985659,0,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,298.99718219427194,120.0
49,259,65.17840184883079,0.6787007385399864,742.5599819399414,15,5,0,1,0.45,940,88,0.4,19,0.3643835616438356,135.28832547672906,120.0
49,74,85.69430922516943,0.8686928854319215,699.7583369648783,1,4,1,0,0.45,940,88,0.4,19,0.910958904109589,318.72554389153703,120.0
49,109,64.11075680019674,0.6890018153296097,591.1107847378763,0,1,0,1,0.72,970,95,0.68,28,0.536986301369863,158.70919699811475,120.0
49,116,88.3145213035544,0.6161661243405486,861.5732402085084,2,2,1,0,0.45,940,88,0.4,19,0.910958904109589,392.42890735524526,120.0
49,81,75.26894258612488,0.534778789561183,680.9157044800012,6,3,1,0,0.3,720,220,0.28,35,1.678082191780822,571.3162588958915,120.0
49,424,37.69654984609093,0.8306752678916549,667.3084482879657,11,3,0,0,0.3,720,220,0.28,35,0.6712328767123288,223.95968469938575,120.0
49,90,66.90966292993666,0.794770896878428,427.8004752517856,0,1,0,1,0.72,970,95,0.68,28,0.536986301369863,114.86149746486299,120.0
49,58,18.56314764605928,0.8557457398275625,686.1849116213992,11,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,625.086255107165,120.0
49,634,54.97188351326283,0.7354176673017542,649.3861353673261,0,2,1,0,0.45,940,88,0.4,19,0.910958904109589,295.7820411090903,120.0
49,125,72.64776392856375,0.7206485142911501,770.8505748551718,7,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,517.4202488753892,120.0
49,281,57.76495267971372,0.8721083451360372,667.1837220824315,2,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,607.7769523079684,120.0
49,170,67.10317058583193,0.8144378887889135,678.3442302623986,12,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,455.3269490802402,120.0
49,57,61.28044385642908,0.8312687330287093,560.0324809069796,13,1,0,0,0.72,970,95,0.68,28,0.536986301369863,150.3648852846137,120.0
49,1,81.04062707221678,0.44386045209121616,745.2788407977196,4,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,135.7836792138311,120.0
49,67,79.3226434153787,0.81527770382396,640.0235880021527,0,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,233.21407453229125,120.0
49,15,85.87924358792513,0.8772963372184368,543.1901243098956,7,3,0,0,0.3,720,220,0.28,35,0.6712328767123288,182.30353487112936,120.0
49,111,53.34676434627937,0.6713591202439909,956.9605717339605,3,3,0,1,0.72,970,95,0.68,28,0.536986301369863,256.93735898610447,120.0
49,11,62.99259554278404,0.7011836983184704,691.9129266384128,0,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,126.0608482779574,120.0
49,312,88.41189073775114,0.7699712694168168,862.1110305946243,6,0,0,0,0.85,2400,145,0.8,38,0.7287671232876712,314.13908786050695,120.0
49,84,74.02985175662752,0.8512087064654114,609.9682689553842,15,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,409.43075587416206,120.0
49,267,70.50599815273293,0.6193379063366383,772.6405258964577,5,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,259.31086143100293,120.0
49,21,54.4488275215435,0.7739876723620612,730.8961383303317,4,0,0,0,0.3,720,220,0.28,35,0.6712328767123288,245.30075875470038,120.0
49,150,52.7107903430613,0.8184618677327218,678.2806537139063,17,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,247.1543203943823,120.0
49,56,78.73204738084975,0.5623949391053534,674.583842510691,9,5,1,0,0.45,940,88,0.4,19,0.910958904109589,307.25907895178733,120.0
49,645,70.59621978723894,0.47259202136476425,727.6419811789182,14,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,662.8519417588775,120.0
49,799,84.00845764310428,0.6315588158623557,521.430959855866,6,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,350.0016031909238,120.0
49,135,86.97140694431374,0.8628496473790956,724.4917520904822,2,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,263.9928850083127,120.0
49,414,43.96902533154398,0.7410392039108764,576.1034106080008,6,2,0,1,0.72,970,95,0.68,28,0.536986301369863,154.67981983447692,120.0
49,5,83.95608984391166,0.6980112401991698,883.9899863271386,4,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,161.05570983768416,120.0
49,147,81.17936074942466,0.6304624594536009,698.6923504381342,12,4,0,0,0.85,2400,145,0.8,38,0.7287671232876712,254.59200714595028,120.0
49,312,38.00051346224734,0.7062204452952763,735.0385476788073,0,0,1,0,0.3,720,220,0.28,35,1.678082191780822,616.7275485661226,120.0
49,4,44.53774743234762,0.7825742187639114,717.1332736023427,1,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,261.31157640852484,120.0
49,144,68.531818615043,0.49242287626577297,664.0794585939095,9,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,241.9796383369588,120.0
49,41,62.75008659925243,0.6393495844474392,884.0172697128568,19,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,296.69072750636974,120.0
49,124,44.272844966050954,0.8685049123440112,700.800254585568,3,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,470.4001708862032,120.0
49,90,81.71268173175538,0.7222418106553616,827.4151695276164,12,1,0,0,0.72,970,95,0.68,28,0.536986301369863,222.15530579097646,120.0
49,13,74.8360790216091,0.6988269980477673,928.8635527779153,2,1,0,1,0.72,970,95,0.68,28,0.536986301369863,249.39350184174165,120.0
49,201,41.249996870725475,0.8693268327670979,642.4278263942037,2,2,0,0,0.72,970,95,0.68,28,0.536986301369863,172.48747119625196,120.0
49,284,91.72954273324781,0.8260603905144802,666.3712364054376,2,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,223.64514098538658,120.0
49,206,83.38374357744567,0.6952525391484962,723.1642337716091,12,3,1,0,0.3,720,220,0.28,35,1.678082191780822,606.7645112124803,120.0
49,200,65.43485318816272,0.5576544127139352,762.7589071001572,7,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,255.99442772539524,120.0
49,17,63.6638963356284,0.9079152494278138,461.3844504023326,0,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,168.12090932468558,120.0
49,202,61.08588400904026,0.6591011661119442,657.1222931236649,7,0,1,0,0.3,720,220,0.28,35,1.678082191780822,551.3526089564997,120.0
49,235,52.902167909749245,0.6096676056642312,666.4175215565434,5,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,607.0789751165772,120.0
49,160,31.08813720832305,0.4887628831228627,706.7024348636784,7,0,1,0,0.3,720,220,0.28,35,1.678082191780822,592.9523854164424,120.0
49,117,43.76801456023631,0.6873277149046148,601.2251511989891,7,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,219.07656194374124,120.0
49,230,61.55244780294543,0.4349952639054977,675.4376134971429,1,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,246.1183632743014,120.0
49,99,79.66726438457243,0.33839575816498024,654.339966929726,5,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,596.0768191894078,120.0
49,216,51.1487359632792,0.9103926179060572,564.9803591595224,9,2,1,0,0.45,940,88,0.4,19,0.910958904109589,257.3369444117003,120.0
49,418,68.6156490188197,0.7959922834931382,602.7546057673688,22,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,219.63387004673987,120.0
49,58,71.70026209350159,0.7904840138701789,857.6296684981664,10,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,575.6692295398651,120.0
49,179,82.03617788480605,0.656745567954983,899.757434604858,2,1,0,1,0.72,970,95,0.68,28,0.536986301369863,241.57870846924953,120.0
49,90,68.45978343494356,0.7952668898664291,610.3332617496285,1,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,555.9885192650726,120.0
49,400,72.94733059385393,0.7237204718313965,824.6559865667117,2,2,0,1,0.72,970,95,0.68,28,0.536986301369863,221.41448406448697,120.0
49,22,52.03465794918137,0.6999327657968121,766.682312700161,0,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,139.68321587550878,120.0
49,1398,80.93690281221343,0.5673261001579187,790.1869898144741,6,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,143.96557485660966,120.0
49,30,36.927676525414,0.7206823229208124,572.4369461953022,10,2,1,0,0.45,940,88,0.4,19,0.910958904109589,260.73326658895616,120.0
49,4,46.41505978983113,0.9976446750795348,556.0395958691148,3,5,0,0,0.72,970,95,0.68,28,0.536986301369863,149.29282300047467,120.0
49,795,61.50198464425956,0.7585563534947494,685.3710465672794,10,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,124.8689714978742,120.0
49,49,61.190017323764856,0.9250819690011469,870.725320879133,8,1,0,1,0.72,970,95,0.68,28,0.536986301369863,233.78378478398642,120.0
49,103,83.16317553718882,0.5182970415396537,916.5008212786399,11,3,0,1,0.72,970,95,0.68,28,0.536986301369863,246.07419311042935,120.0
49,29,64.27964365116962,0.49955936213565677,657.3870890223074,3,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,239.54104887662157,120.0
49,146,79.91517707472615,0.675151034319026,885.4842961201475,5,0,0,0,0.72,970,95,0.68,28,0.536986301369863,237.74646854732728,120.0
49,264,55.71597624060145,0.8003705504489673,679.3297782683499,2,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,227.99424065170646,120.0
49,543,63.991223968151786,0.9665244997963895,623.0186270312225,5,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,227.0177462880893,120.0
49,37,74.29782927231797,0.7007090489748633,666.9508057957786,2,0,0,1,0.72,970,95,0.68,28,0.536986301369863,179.07172319996246,120.0
49,159,72.36094226157034,0.6405001290011124,825.6621315108652,12,3,0,1,0.72,970,95,0.68,28,0.536986301369863,221.68462709058846,120.0
49,60,47.53463181274885,0.8304062981298281,519.4536754038472,2,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,94.64019017631738,120.0
49,284,36.606210692425094,0.9165359412077165,809.7237710055254,1,3,0,0,0.72,970,95,0.68,28,0.536986301369863,217.4052864617575,120.0
49,187,34.53840794178642,0.8575926687159601,677.534307990648,8,4,0,1,0.72,970,95,0.68,28,0.536986301369863,181.91332104954387,120.0
49,668,72.80428719194117,0.7665115598297828,741.1764127907234,2,0,0,1,0.72,970,95,0.68,28,0.536986301369863,199.0007902835367,120.0
49,232,46.08265096978912,0.6525564459995891,773.877898816522,1,4,0,1,0.3,720,220,0.28,35,0.6712328767123288,259.72614412335327,120.0
49,314,59.316082463685035,0.8714327298189938,882.1002044482419,10,3,0,0,0.45,940,88,0.4,19,0.3643835616438356,160.71140711180297,120.0
49,166,55.293155009859085,0.9471142353853635,598.7808647136326,0,1,0,1,0.72,970,95,0.68,28,0.536986301369863,160.76856093681096,120.0
49,213,90.66123484934366,0.8188076280281332,663.6600498776612,0,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,445.47044443843015,120.0
49,438,30.305991583541203,0.686316456854611,572.2038423208945,2,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,208.50167405117526,120.0
49,172,43.96682445558598,0.635492614282899,614.9232202145006,12,0,1,0,0.45,940,88,0.4,19,0.910958904109589,280.08489139907044,120.0
49,15,53.49580587456016,0.7013184784796274,763.8510113627314,1,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,139.167376042799,120.0
49,20,65.1362001466976,0.6717278407360951,563.4779841858463,7,6,0,1,0.3,720,220,0.28,35,0.6712328767123288,189.11247414456486,120.0
49,161,58.69279093065368,0.9525682665750522,683.9554740412659,12,3,1,0,0.45,940,88,0.4,19,0.910958904109589,311.527664546193,120.0
49,99,47.96691215249459,0.6529366333197368,786.6447878028542,1,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,286.64042952816334,120.0
49,858,34.205610572054,0.5501895834661724,550.5160927652321,0,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,369.524500623238,120.0
49,18,43.08160148785854,0.7711271876353395,725.0650853325282,3,5,1,0,0.45,940,88,0.4,19,0.910958904109589,330.25224777132274,120.0
49,92,58.805017276145435,0.9641845622180608,799.720829652157,4,4,0,1,0.72,970,95,0.68,28,0.536986301369863,214.71956522167505,120.0
49,309,51.86035065998591,0.8698109473807015,623.5611809429853,3,4,0,0,0.45,940,88,0.4,19,0.3643835616438356,113.6077220074206,120.0
49,259,64.80438931427511,0.8296124413022194,765.0196576441416,7,4,0,0,0.85,2400,145,0.8,38,0.7287671232876712,278.76058757992007,120.0
49,168,27.015184073605177,0.8102374457259819,732.227427112704,1,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,133.40581891231457,120.0
49,26,63.15634497266236,0.5670040717078799,727.9647084571852,0,2,0,1,0.72,970,95,0.68,28,0.536986301369863,195.45353816110728,120.0
49,946,78.2389294062256,0.7255054405940141,692.9742007280108,0,1,0,0,0.72,970,95,0.68,28,0.536986301369863,186.0588264968358,120.0
49,121,70.30372084437276,0.8529029547577293,739.6239536189754,3,6,1,0,0.45,940,88,0.4,19,0.910958904109589,336.88351312097166,120.0
49,325,71.30585020800119,0.613794912674192,716.0351354817572,0,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,130.4557164644845,120.0
49,111,92.31415398336149,0.8644694864393038,697.9879407956716,6,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,234.25622670539664,120.0
49,80,52.32092937713202,0.8352474166084201,888.371993791902,14,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,323.7081511625287,120.0
49,31,43.12201031167441,0.9055357382996189,336.2932088530339,0,3,1,0,0.3,720,220,0.28,35,1.678082191780822,282.1638224965524,120.0
49,210,70.1376859846319,0.34079271362303204,642.08146634829,4,0,0,0,0.85,2400,145,0.8,38,0.7287671232876712,233.96393157348646,120.0
49,276,70.40623402339233,0.6466623855370899,816.5701541857659,3,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,274.0543668157708,120.0
49,111,51.24621596523264,0.30482184233689674,928.3153413234553,3,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,338.2628504000536,120.0
49,147,59.00085431720139,0.6890097531917032,591.1171830618259,2,4,1,0,0.45,940,88,0.4,19,0.910958904109589,269.2417306411741,120.0
49,151,78.83221483122404,0.8866959576504332,673.6858482400082,8,0,0,1,0.72,970,95,0.68,28,0.536986301369863,180.88003596581044,120.0
49,67,41.37645877025893,0.8595841356118876,561.3962944853517,5,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,204.56358127822406,120.0
49,2,85.7725707290147,0.8863381047183263,784.670357754749,3,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,142.96048983750907,120.0
49,230,45.65450061882692,0.7542980888597199,563.0673846454142,15,0,0,1,0.72,970,95,0.68,28,0.536986301369863,151.1797361513715,120.0
49,451,82.72171407200474,0.39503101529758405,794.1574892875481,5,2,1,0,0.3,720,220,0.28,35,1.678082191780822,666.3307701214017,120.0
49,13,48.33620224430387,0.8659126508099044,551.1898253174506,5,1,0,1,0.72,970,95,0.68,28,0.536986301369863,147.99069282495935,120.0
49,158,47.86167297642006,0.5661413215972271,640.0415924355995,0,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,214.80847965304366,120.0
49,63,83.06735923181895,0.6444529062493208,822.8425700543693,0,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,276.1594926894801,120.0
49,1,70.17219800729555,0.9431375342306217,558.7718100780179,2,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,375.066009504423,120.0
49,506,53.88000441183334,0.78744338263049,711.5653192850183,1,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,259.28270538330804,120.0
49,575,92.32749179684264,0.6154612271325027,626.2503771652873,3,3,0,1,0.72,970,95,0.68,28,0.536986301369863,168.1439368827347,120.0
49,303,61.5382985561845,0.45778512171476793,727.5010904013976,3,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,265.0894384202353,120.0
49,198,77.75611470563386,0.9238139688322753,595.8065798912559,6,0,1,0,0.85,2400,145,0.8,38,1.821917808219178,542.7553090790208,120.0
49,319,78.33377252045372,0.9574809745476298,782.2992117482653,3,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,285.05697304799804,120.0
49,32,40.87212403819478,0.5265385166061147,697.1786598622847,2,4,1,0,0.3,720,220,0.28,35,1.678082191780822,584.9615468022595,120.0
49,36,53.98235124262778,0.5330165104914845,529.908897369793,8,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,177.84613678849217,120.0
49,21,67.40134981849472,0.6573529585405355,782.4313356785198,2,2,1,0,0.3,720,220,0.28,35,1.678082191780822,656.4920453467032,120.0
49,15,57.59717063584681,0.5725970759295343,707.3174345678269,2,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,128.8674230103027,120.0
49,73,67.04582786197373,0.727198916083433,820.1674055572723,13,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,149.42776019057155,120.0
49,22,90.74542299007302,0.7254332029008845,581.6635172609424,11,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,529.8715602445571,120.0
49,137,58.53067979071416,0.5385273747092959,592.722668953429,5,3,1,0,0.3,720,220,0.28,35,1.678082191780822,497.31867771777434,120.0
49,171,61.64659397803833,0.4835836944064229,756.4127371600421,14,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,689.0609180978465,120.0
49,90,49.29080168346506,0.8096569777625022,522.5515460197765,0,1,1,0,0.3,720,220,0.28,35,1.678082191780822,438.4422218316618,120.0
49,15,60.375474573904995,0.8046395020916617,678.7400600249449,7,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,227.79632151522125,120.0
49,490,50.7810913866239,0.4943715499597288,645.6693917658291,0,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,117.63565630802093,120.0
49,5,40.762550127332915,0.8279767563831624,672.4274952696467,9,3,1,0,0.3,720,220,0.28,35,1.678082191780822,564.1943025378885,120.0
49,45,47.78117822294375,0.7910727483307247,666.8079423306381,11,1,0,0,0.72,970,95,0.68,28,0.536986301369863,179.03336533808914,120.0
49,333,49.75573075423213,0.8747831175886621,774.131008302874,2,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,705.2015349608372,120.0
49,57,78.92406632385863,0.8639072202032261,883.6583879493335,0,1,1,0,0.45,940,88,0.4,19,0.910958904109589,402.48823834678547,120.0
49,112,48.48198509206447,0.6603980699541259,661.3419168714355,7,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,240.98212313397514,120.0
49,196,56.680677873677695,0.8090562017312742,564.1811555338272,5,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,189.3484700079283,120.0
49,200,50.77765177011714,0.8611430544096286,579.4647699294164,1,3,0,0,0.45,940,88,0.4,19,0.3643835616438356,105.57371835700327,120.0
49,189,60.937302001668535,0.7204278788474922,690.3373613792896,0,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,125.7737932375966,120.0
49,155,79.13197419808803,0.825614421465028,559.8067957686641,9,0,0,1,0.72,970,95,0.68,28,0.536986301369863,150.3042903707646,120.0
49,8,28.56569973896158,0.9143175677602117,713.2726322778898,2,1,1,0,0.3,720,220,0.28,35,1.678082191780822,598.4650510550788,120.0
49,101,67.68910599662354,0.5609491439205824,662.7040136764928,8,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,120.73922440955279,120.0
49,52,61.02656220175188,0.7355086039149376,688.7756391502367,4,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,250.97852056707254,120.0
49,24,69.69905029726729,0.5964717812315111,536.8657684996164,0,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,360.36195419837264,120.0
49,188,60.612641266735665,0.9148277846364564,664.0517051373477,7,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,222.8666681625345,120.0
49,151,91.00294387259119,0.7354020300165056,812.9329093708518,3,0,1,0,0.85,2400,145,0.8,38,1.821917808219178,740.548472235091,120.0
49,248,71.72564017404568,0.8656959545399748,750.8741341077896,8,2,0,0,0.85,2400,145,0.8,38,0.7287671232876712,273.60619133242744,120.0
49,264,56.640505061098736,0.9101429967744449,737.830149983038,30,1,1,0,0.45,940,88,0.4,19,0.910958904109589,336.066472423781,120.0
49,22,57.13502655785084,0.515141594731695,657.9544564084339,11,4,1,0,0.3,720,220,0.28,35,1.678082191780822,552.050828150912,120.0
49,81,89.11869800744309,0.7657092585704575,638.5709307822206,16,3,0,0,0.3,720,220,0.28,35,0.6712328767123288,214.31490142690964,120.0
49,291,83.70589099223878,0.5291597646617607,686.5113112597423,13,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,230.40448117621492,120.0
49,123,50.40666215075827,0.8687181102470034,531.8179400045883,0,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,356.9736857565045,120.0
49,133,84.13492931707471,0.5925128447406132,728.0520020543433,6,2,0,1,0.72,970,95,0.68,28,0.536986301369863,195.47697589404288,120.0
49,87,67.03669597295048,0.5784658890682389,785.2986430772946,1,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,286.1499165185759,120.0
49,108,57.774017152831014,0.9642120670327617,838.8516136110144,6,4,0,1,0.3,720,220,0.28,35,0.6712328767123288,281.53239086945007,120.0
49,16,47.71861202664742,0.7010910317387203,300.0,20,0,0,0,0.85,2400,145,0.8,38,0.7287671232876712,109.31506849315069,120.0
49,61,60.71532540071409,0.7643111015852458,689.1205577506921,6,3,1,0,0.45,940,88,0.4,19,0.910958904109589,313.8802540439796,120.0
49,228,58.70921990892397,0.6231211739536636,856.2090868673805,5,0,0,0,0.3,720,220,0.28,35,0.6712328767123288,287.357844222614,120.0
49,348,52.22317107570929,0.7269276872895044,609.3408202178974,9,3,1,0,0.3,720,220,0.28,35,1.678082191780822,511.26198956638655,120.0
49,27,66.45784667567382,0.8896490151186376,1070.9465126284726,3,0,0,0,0.72,970,95,0.68,28,0.536986301369863,287.5418033906584,120.0
49,179,70.79918468150346,0.9613106965983598,507.4953845153516,6,1,1,0,0.45,940,88,0.4,19,0.910958904109589,231.1537196593896,120.0
49,419,45.786834056491585,0.9051199187112855,589.1045785002992,1,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,214.6600244946296,120.0
49,163,66.80399259194226,0.7162449919432007,490.58587163319385,7,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,164.64868294538698,120.0
49,25,68.68059921682188,0.6264146759617968,631.4605444374112,11,4,0,1,0.72,970,95,0.68,28,0.536986301369863,169.54283110922273,120.0
49,1,44.46728524553393,0.421157007179449,674.8779010717373,5,3,1,0,0.45,940,88,0.4,19,0.910958904109589,307.3930165840447,120.0
49,220,24.07963890781142,0.8472322930788495,1008.5984355720332,19,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,918.7917255553452,120.0
49,199,91.35387706635089,0.7676125809517622,590.0620966846859,5,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,215.00892838099514,120.0
49,10,75.31367788726968,0.6381731704473866,837.5501211270678,13,2,1,0,0.45,940,88,0.4,19,0.910958904109589,381.4868702393836,120.0
49,122,68.62222191968523,0.7817945449107738,714.0219159310893,7,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,239.63749233303685,120.0
49,190,39.079463561734066,0.7475024744879368,628.6806876658785,4,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,421.9911465154527,120.0
49,88,78.13834885410017,0.7409330815733639,675.0572029658838,11,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,614.9493698250859,120.0
49,149,65.01001533671821,0.6910208708387892,673.7554404105425,1,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,122.75270352685227,120.0
49,159,57.698014462564096,0.8984391305768881,522.3801379611546,1,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,190.34673520228372,120.0
49,199,61.727171587130435,0.8463262598387032,703.6229658331479,13,2,1,0,0.45,940,88,0.4,19,0.910958904109589,320.4858029308516,120.0
49,152,63.038551571926895,0.9080762331885757,710.1453267073313,4,0,0,0,0.3,720,220,0.28,35,0.6712328767123288,238.33644526478926,120.0
49,206,51.922070242752184,0.6094479254452927,851.6999378896684,7,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,310.3454568200709,120.0
49,147,85.5387134847628,0.6535824461658446,655.7969417037071,5,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,238.96162533313165,120.0
49,85,72.06231038552339,0.8971852729032943,694.9317640080905,10,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,126.61085563435073,120.0
49,204,57.73197866340281,0.8057900608961716,769.6901464019124,2,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,280.4624369080941,120.0
